item,itemLabel,website,industryLabel,hqLabel,ownedByLabel,memberOfLabel,inception,dissolved,revenue,revenue_date_parsed,country
http://www.wikidata.org/entity/Q3604619,Acqua Minerale San Benedetto,sanbenedetto.it,Beverage Industry,Scorzè,,,1956-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3604745,Q3604745,acquirenteunico.it,Trade Of Electricity,Rome,Q3761400,,1999-11-12 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3604786,Q3604786,gruppoacinque.it,"Energy Industry, Waste Management",Monza,,,2009-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3605919,Aedes,aedes-siiq.com,Real Estate Activities,Milan,,,2018-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3606579,AgipGas,agipgas.it,Energy Industry,Rome,Agip,,1953-01-01 00:00:00+00:00,2002-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3606705,Agos,agos.it,Consumer Credit,Milan,,,1987-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q361203,Adolf Darbo AG,darbo.at,Food Industry,Stans,,,1879-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q361554,Holland Casino,hollandcasino.nl,Casino,Hoofddorp,,,1974-01-22 00:00:00+00:00,,721.5,2007-01-01 00:00:00+00:00,Netherlands
http://www.wikidata.org/entity/Q3620613,Q3620613,apioil.com,Petroleum Industry,Rome,,,1989-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3620614,API Ancona Refinery,blograffineria.gruppoapi.com,Oil Refining,Falconara Marittima,Gruppo API,,1950-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3622240,Arflex,arflex.it,Industrial Manufacturing,Italy,,,1948-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3622799,Studsvik,studsvik.com/en,Research Industry,Nyköping,,,1947-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q3622871,Armand Nicolet,armandnicolet.com,Watchmaker,Tramelan,,,1902-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3624634,Aruba,aruba.it,"Computer Science, Online Service, Telecommunications",Ponte San Pietro,,Associazione Italiana Internet Provider,1994-01-01 00:00:00+00:00,,168500000.0,2020-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q3624919,Q3624919,gruppoascopiave.it,Electric Power Distribution,Pieve Di Soligo,,,2004-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q362582,UPC Switzerland,upc.ch,Telecommunications,Zurich,,,1994-01-01 00:00:00+00:00,2022-05-23 00:00:00+00:00,,,Switzerland
http://www.wikidata.org/entity/Q3629499,Q3629499,auditel.it,Statistics,Milan,"Q56326511, RAI, RTI, Utenti Pubblicità Associati",,1984-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3630838,AIR Campania,aircampania.it,Transport,Naples,,,2000-12-27 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3631341,Axis Group Yacht Design,axisgroupyachtdesign.com,Marine Propulsion,Viareggio,,,1996-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3631446,AMA,amaroma.it,"Urban Cleaning, Waste Management",Rome,,,1985-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3631479,Azimut Holding,azimut.it,Investment,Milan,,,1988-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3632250,BRT,brt.it,"Logistics, Transportation Industry",Bologna,DPDgroup,,1928-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3632283,BT Italia,globalservices.bt.com/it,Telecommunications,Milan,BT Global Services,,1995-09-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633493,Balocco,balocco.it,Food,Fossano,,,1927-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633687,Banca Agricola Popolare di Ragusa,bapr.it,Financial Services,Ragusa,,,1889-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633689,Antonveneta,antonveneta.it,Financial Sector,Padua,Banca Monte dei Paschi di Siena,,1996-01-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633692,Banca CR Firenze,bancacrfirenze.it,Financial Services,Florence,Intesa Sanpaolo,,1829-01-01 00:00:00+00:00,2019-02-25 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633701,Banca Tirrenica,bancaetruria.it,Financial Sector,Arezzo,UBI Bank,,1882-01-05 00:00:00+00:00,2015-11-22 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633704,Banca Finnat,bancafinnat.it,Financial Sector,Rome,,,1898-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633705,Banca Generali Private,bancagenerali.com,Financial Services,Trieste,"Assicurazioni Generali, Generali Italia",,1998-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633708,Banca Investis,bancainvestis.com,Financial Services,Turin,Veneto Bank,,1981-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633710,Banca delle Marche,bancamarche.it,Financial Sector,Jesi,UBI Bank,,1994-10-20 00:00:00+00:00,2015-11-22 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633712,Banca Mediolanum,bancamediolanum.it,Financial Services,Basiglio,,,1991-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633719,Banca Popolare Commercio e Industria,bpci.it,Financial Sector,Milan,UBI Bank,,1888-01-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633722,FriulAdria,credit-agricole.it,Financial Services,Pordenone,Crédit Agricole Italia,,1911-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633728,Südtiroler Volksbank · Banca Popolare dell'Alto Adige,volksbank.it,Financial Services,Bolzano,,,1992-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633730,BdM Banca,bdmbanca.it,Financial Sector,Bari,,,1960-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633740,Banca Popolare di Mantova,popmantova.it,Financial Services,Mantua,Popular Bank of Milan,,2000-01-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633741,Banca Popolare di Puglia e Basilicata,bppb.it,Financial Services,Matera,,,1883-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633742,Banca Popolare di Novara,bpn.it,"Financial Sector, Financial Services",Novara,Banco Popolare,,1871-09-17 00:00:00+00:00,2011-12-27 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633749,Sella Bank,sellagroup.eu,"Economics Of Banking, Financial Sector, Financial Services",Biella,,,1886-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633764,Banca del Salento – Credito Popolare Salentino,banca121.it,Financial Services,Lecce,,,1948-01-01 00:00:00+00:00,2002-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633778,Banca Cambiano 1884 S.p.A.,bancacambiano.it,Financial Services,Castelfiorentino,,,1884-04-20 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3633832,Banco di Brescia,bancodibrescia.it,Financial Services,Brescia,UBI Bank,,1999-01-01 00:00:00+00:00,2017-02-20 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633833,Banco di Chiavari e della Riviera Ligure,bancodichiavari.it,Financial Services,Chiavari,BPM Bank,,1870-01-01 00:00:00+00:00,2003-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3633835,Banco di Napoli,bancodinapoli.it,Financial Sector,Naples,Intesa Sanpaolo,,1861-01-01 00:00:00+00:00,2018-11-25 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3634452,Q3634452,eprice.it,E-Commerce,Milan,,,2000-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3638281,Bennet,bennet.com,Retail,Montano Lucino,VéGé Group,,1964-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3638481,Berco Spa,thyssenkrupp-berco.com,Forging,Copparo,,,1920-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3638880,Bersano,bersano.it,Wine,Nizza Monferrato,,,1935-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3638898,Bertagni,bertagni.it,Italian Cuisine,Arcugnano,,,1882-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3639301,BiM Distribuzione,bimfilm.com,Film Industry,Rome,,,1983-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3640286,Bipop Carire,bipop.it,Financial Services,Brescia,,,1999-01-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3640363,Birra Italia,birraitalia.it,Brewing Industry,Milan,,,1906-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3640367,Pedavena,fabbricadipedavena.it,Brewing Industry,Pedavena,,,1897-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3640581,Cassa di Risparmio di Biella e Vercelli,biverbanca.it,Financial Services,Biella,Cassa di Risparmio di Asti,,1856-01-01 00:00:00+00:00,2021-11-07 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3641225,Blufin,blufin.it/#/en,Fashion,Carpi,,,1977-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3641645,Boing,boingtv.it,Media Industry,Milan,"RTI, Warner Bros. Discovery",,2004-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3643368,Braccialini,braccialini.it,Fashion,Scandicci,,,1954-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3644563,Bricocenter,bricocenter.it,Retail,Rozzano,,,1983-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3645309,Brondi,brondi.it,Electronics Industry,Settimo Torinese,,,1935-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3645582,Brunello Cucinelli,brunellocucinelli.com,Fashion,Corciano,,,1978-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3646786,Prandina,prandina.it,Lighting,Bassano Del Grappa,,,1982-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3648617,Q3648617,cdc.it,Information And Communications Technology,"Fornacette, Pontedera",,,1986-01-01 00:00:00+00:00,2014-02-28 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3648781,Q3648781,clapspa.it,Public Transport,Lucca,,,1969-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3648915,Telecom Italia Lab,telecomitalialab.com,"Research Industry, Telecommunications",Turin,TIM Group,,1961-10-24 00:00:00+00:00,2001-03-06 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3649971,Caja Rural Group,grupocajarural.es,"Economics Of Banking, Finance, Financial Services",Madrid,,,1989-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3650853,Marni,marni.com,Q27557335,Palazzo Marni,,,1994-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3651034,Caltagirone,caltagironespa.it,"Cement Industry, Holding Industry",Rome,Francesco Gaetano Caltagirone,,2000-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q365126,Keolis Nederland,keolis.nl,Public Transport,Deventer,Keolis,,1999-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q365515,Saurer,saurer.com,"Automotive Industry, Machinery Industry And Plant Construction",Arbon,"Adolph Saurer, Anton Saurer, Franz Saurer",,1853-01-01 00:00:00+00:00,1982-01-01 00:00:00+00:00,,,Switzerland
http://www.wikidata.org/entity/Q3655736,Intermarine,intermarine.it,Shipbuilding,Sarzana,IMMSI,,1970-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3658543,Caremar,caremar.it,Transport,Naples,,,1975-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3660719,Carrera Jeans,carrerajeans.com,Textile Industry,Verona,,,1965-01-28 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3660930,Cartiere Burgo,burgo.it,Manufacture Of Paper And Paperboard,Verzuolo,,,1905-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3661184,Ermanno Scervino,ermannoscervino.it,Fashion,Florence,,,1999-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q366182,General Logistics Systems,gls-group.eu,Logistics,Oude Meer,Royal Mail,,1999-01-01 00:00:00+00:00,,5400000000.0,,Netherlands
http://www.wikidata.org/entity/Q3661911,Carispezia,credit-agricole.it,Financial Services,La Spezia,Crédit Agricole Italia,,1842-01-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3661913,Nuova Cassa di Risparmio di Chieti,carichieti.it,Financial Services,Chieti,UBI Bank,,1862-01-01 00:00:00+00:00,2015-11-22 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3661916,Cassa di Risparmio di Alessandria,cralessandria.it,Financial Services,Alessandria,Popular Bank of Milan,,1838-01-01 00:00:00+00:00,2012-02-13 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3661919,Cassa di Risparmio di Asti,bancadiasti.it,Financial Services,Asti,,,1842-01-25 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3661920,Sudtiroler Sparkasse A.G. – Cassa di Risparmio di Bolzano S.p.A,sparkasse.it,Financial Services,Bolzano,,"Associazione Bancaria Italiana, Federal Association of German Banks",1854-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3661922,Cassa di Risparmio di Ferrara,carife.it,Financial Services,Ferrara,BPER Banca,,1838-01-01 00:00:00+00:00,2015-11-22 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3661924,Cassa di Risparmio di Fossano,crfossano.it,Financial Services,Fossano,,,1905-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3661937,Carisbo,carisbo.it,"Economics Of Banking, Financial Sector, Financial Services","Palazzo Di Residenza Della Cassa Di Risparmio In Bologna, Via Farini",Intesa Sanpaolo,,1837-01-01 00:00:00+00:00,2019-02-25 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3663776,Cattleya Studios,cattleya.it,Filmmaking,Rome,,,1997-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q36691856,Gronda,gronda.eu,Internet,Wattens,,,2015-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q367162,Danieli,danieli.com,Iron And Steel Industry,Buttrio,,,1914-01-01 00:00:00+00:00,,4102000000.0,,Italy
http://www.wikidata.org/entity/Q3674566,Chiesi Farmaceutici S.p.A.,chiesigroup.com,Pharmaceutical Industry,Parma,,,1935-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3677151,Cinecittà,cinecitta.com,Film Industry,Rome,,,2009-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3679155,claro fair trade,claro.ch,Retail,Orpund,,,1977-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3679163,Class Editori,classeditori.it,Mass Media,Milan,,,1986-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3680488,Clementoni,clementoni.com,Industrial Manufacturing,Fontenoce,,,1957-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q368151,Mediaset,mediaset.it,Media Industry,Milan,Fininvest,International Federation of Television Archives,1978-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3681880,Vodafone Automotive,automotive.vodafone.it,Automotive Industry,Varese,Vodafone Global Enterprise,,2015-04-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3687413,Consip,consip.it,Economic Activity,Rome,Ministry of Economy and Finance,,1997-01-01 00:00:00+00:00,,84393772.0,2024-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q3687510,Consorzio Autolinee Pratesi,capautolinee.it,Public Transport,Prato,,,2005-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3687530,Consorzio Pisano Trasporti,pisa.cttnord.it,Public Transport,Pisa,,,2000-01-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3689971,Coop Centro Italia,coopcentroitalia.it,Mass-Market Retailing,Castiglione Del Lago,,,1997-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3689976,Q3689976,coopestense.it,Mass-Market Retailing,Modena,,,1989-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3689977,Coop Liguria,e-coop.it/cooperative/coop-liguria/home,Mass-Market Retailing,Savona,,,1945-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3689979,Coop Lombardia,e-coop.it/cooperative/coop-lombardia/homepage,Mass-Market Retailing,Milan,,,1970-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3691020,Copit,copitspa.it,Public Transport,Pistoia,,,1969-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3696285,Coutts,coutts.com,Private Banking,Strand,The Royal Bank of Scotland,,1692-05-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q3696429,CRAI,crai-supermercati.it,Mass-Market Retailing,Milan,,,1973-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3696877,Credito Bergamasco,creberg.it,Financial Services,Bergamo,Banco Popolare,,1891-01-01 00:00:00+00:00,2014-06-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3696881,Credito Emiliano,credem.it,Financial Sector,"Palazzo Spaletti-Trivelli, Reggio Emilia",,Net-Zero Banking Alliance,1910-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3696886,Credito Siciliano,creditosiciliano.it,Financial Sector,Acireale,Credito Valtellinese,,2002-06-19 00:00:00+00:00,2018-06-25 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3696888,Credito Valtellinese,gruppocreval.com,"Economics Of Banking, Financial Sector",Sondrio,,,1908-01-01 00:00:00+00:00,2022-04-24 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q369851,Kommunalbanken,kbn.com,Financial Services,Oslo,Norway's Ministry of Local Government and Modernisation,,1927-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q3700893,Daily Telecom,dailytelecom.it,Telecommunications,Milan,,,2008-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3701188,Dalmine,tenaris.com,Iron And Steel Industry,Dalmine,Tenaris,,1906-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3702960,Datalogic,datalogic.com,Electronics,Calderara Di Reno,,,1972-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3704037,De Rigo,derigo.com,Eyewear,Longarone,,,1978-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3705643,Denzel,denzel.at,Automobile Manufacturer,Vienna,,,1949-01-01 00:00:00+00:00,1959-01-01 00:00:00+00:00,,,Austria
http://www.wikidata.org/entity/Q3706466,DiaSorin,diasoringroup.com,Biotechnology,Saluggia,,,2000-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q370725,NoordNed,arriva.nl,Public Transport,Leeuwarden,,,1999-01-01 00:00:00+00:00,2006-01-01 00:00:00+00:00,,,Netherlands
http://www.wikidata.org/entity/Q3709316,Dischi Ricordi,sonymusic.it,Phonographic Industry,Milan,,,1958-01-01 00:00:00+00:00,1994-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3709955,Dpiù,d-piu.com,Mass-Market Retailing,Montegalda,,,1992-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3712616,Balconi,balconidolciaria.it,Food Processing,Milan,,,1953-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3712699,Dolomiti Bus,dolomitibus.it,Public Transport,Belluno,,,1982-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3712703,Dolomiti Energia,gruppodolomitienergia.it,Energy Industry,Trento,,,2009-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3716908,Dynit,dynit.it,Publishing,Granarolo Dell'Emilia,,,1995-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3717073,E-Mid,e-mid.it,Economics Of Banking,Milan,,,1990-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3717373,ELA Aviación,elaaviacion.com,Aerospace Industry,Fuente Obejuna,,,1996-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3717376,ELETTRA,elettra.eu,Research,Basovizza,,"DataCite, European Open Science Cloud Association",1986-11-04 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3717493,ETF Securities,etfsecurities.com,Investment Management,London,,,2003-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q3718767,Q3718767,ecralibri.it,Publishing,Rome,,,1969-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q371901,Royal Unibrew,royalunibrew.com,Beverage Industry,Faxe,"BlackRock, Chr. Augustinus Fabrikker",,1989-01-01 00:00:00+00:00,,11487000000.0,2022-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q372445,Nobina,nobina.com,Public Transport,Stockholm,,,1997-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q3725215,e-distribuzione,e-distribuzione.it,Electric Power Distribution,Rome,Enel Italia,,1999-05-31 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3725216,Enel Energia,enelenergia.it,Trade Of Electricity,Rome,Enel Italia,,1999-05-31 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3725218,Enel Green Power,enelgreenpower.com,Energy Industry,Rome,Enel,,2008-12-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3725220,Enel Produzione,enelproduzione.it,Electricity Generation,Rome,Enel Italia,,1999-09-07 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3725221,Servizio Elettrico Nazionale,servizioelettriconazionale.it,Trade Of Electricity,Rome,Enel Italia,,2007-09-13 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3725455,Q3725455,nrnicolaraccuglia.com,Textile Industry,Montesilvano,,,1987-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q372657,Credit Suisse,credit-suisse.com,"Economics Of Banking, Financial Sector, Financial Services",Zurich,,"Forum Nachhaltige Geldanlagen, German-Swiss Chamber of Commerce",1856-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3726677,Q3726677,eniaspa.it,Service Industry,Parma,,,2005-02-24 00:00:00+00:00,2010-07-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q37298659,AC Group,gruppoac.it,"Automotive Industry, Consumer Electronics Industry, Insurance Industry",Rome,,,2002-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3731652,Eridania,eridania.it,Manufacture Of Sugar,"Bologna, Genoa",,,1899-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q373219,La Perla,laperla.com,Textile Industry,Bologna,,,1954-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3732781,Esaote,esaote.com,Medical Equipment,Genoa,,,1982-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3733842,Etruria Mobilità,etruriamobilita.it,Public Transport,Arezzo,,,2005-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3734663,EuroTorp,eurotorp.com,"Engineering, Technical Studies, Weapons Industry",Vallauris,,,1993-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q3734951,Eurotech,eurotech.com,Computer Hardware Industry,Amaro,,,1992-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3735062,Q3735062,eutelia.it,Telecommunications,Arezzo,,,2004-01-01 00:00:00+00:00,2012-06-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3736799,Ferrovienord,ferrovienord.it,Rail Transport,Milan,Ferrovie Nord Milano,,1985-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3737422,FX Interactive,fxinteractive.com,Video Game Industry,Madrid,,,1999-06-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3739907,Fascino PGT,fascinopgt.it,Entertainment Industry,Rome,"Maria De Filippi, RTI",,1982-09-14 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3740038,Fata Assicurazioni,fata-assicurazioni.it,Insurance Industry,Rome,Cattolica Assicurazioni,,1927-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3743456,AF Gruppen,afgruppen.no,Construction,Oslo,,,1985-01-01 00:00:00+00:00,,27025000000.0,2020-01-01 00:00:00+00:00,Norway
http://www.wikidata.org/entity/Q3744458,Stellantis Europe,media.stellantis.com,Automotive Industry,Turin,Stellantis,,2007-02-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3747162,Fondazione Ente dello Spettacolo,entespettacolo.org,Film Industry,Rome,,,1946-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3747273,CDP Equity,cdpequity.it,Financial Sector,Milan,Cassa Depositi e Prestiti,,2011-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3752280,Caja Navarra,fundacioncajanavarra.es,Bank,Pamplona,,,2000-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3752331,Frassinelli,librimondadori.it,Publishing,Segrate,Gruppo Mondadori,,1931-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3752442,Bilbao Bizkaia Kutxa,bbk.eus,Foundation,Bilbao,,,1990-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3758885,Gattinoni,gattinoni.com,Clothing Industry,Milan,,,1946-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3759654,Genertel,genertel.it,Insurance Industry,Trieste,Generali Italia,,1994-07-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q376105,DSB Bank,dsbbank.nl,Financial Services,Wognum,,,1975-01-01 00:00:00+00:00,2009-10-21 00:00:00+00:00,,,Netherlands
http://www.wikidata.org/entity/Q3761381,Q3761381,gesap.it,Airport Management,Palermo,,,1984-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q376511,SBB Cargo,sbbcargo.com,Rail Transport,Olten,,,1999-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3765180,Giordano Wines,giordanovini.it,Commerce,Diano D'Alba,,,1900-01-01 00:00:00+00:00,,,,Italy
